STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/22/17,4.7,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",61,"H,,S",72,",,W",49,",,W",170,",,W",180,",,W",13,",,W",15,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/23/17,12.75,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",63,"H,,S",73,",,W",55,",,W",140,",,W",140,",,W",23,",,W",28,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/24/17,21.92,",,W",,,0.51,",,W,2400",0,",,W,2400",0,",,W,2400",69,"H,,S",74,",,W",65,",,W",160,",,W",160,",,W",36,",,W",45,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/25/17,6.49,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",63,"H,,S",66,",,W",58,",,W",330,",,W",330,",,W",18.1,",,W",21.9,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/26/17,14.32,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",57,"H,,S",59,",,W",50,",,W",270,",,W",290,",,W",21.9,",,W",29.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/27/17,9.62,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",54,"H,,S",61,",,W",46,",,W",220,",,W",200,",,W",15,",,W",19.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/28/17,11.63,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",60,"H,,S",68,",,W",50,",,W",160,",,W",180,",,W",23,",,W",27.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/29/17,17.22,",,W",,,2.84,",,W,2400",0,",,W,2400",0,",,W,2400",63,"H,,S",67,",,W",60,",,W",240,",,W",140,",,W",38,",,W",46.1,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/30/17,19.91,",,W",,,0.36,",,W,2400",0,",,W,2400",0,",,W,2400",57,"H,,S",62,",,W",47,",,W",270,",,W",290,",,W",35.1,",,W",42.9,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/31/17,14.99,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",53,"H,,S",59,",,W",44,",,W",260,",,W",250,",,W",23,",,W",32,",,W",,,,,,,,,,,,,1,",,W",,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/1/17,5.82,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",49,"H,,S",61,",,W",38,",,W",150,",,W",130,",,W",12.1,",,W",16.1,",,W",,,,,,,,,,,,,1,",,W",,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/2/17,9.4,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",63,"H,,S",71,",,W",60,",,W",170,",,W",190,",,W",18.1,",,W",21.9,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/3/17,10.96,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",64,"H,,S",73,",,W",51,",,W",340,",,W",340,",,W",28,",,W",33.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/4/17,8.5,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",53,"H,,S",57,",,W",44,",,W",360,",,W",360,",,W",21,",,W",25.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/5/17,8.72,",,W",,,0.05,",,W,2400",0,",,W,2400",0,",,W,2400",55,"H,,S",61,",,W",51,",,W",120,",,W",120,",,W",13,",,W",17,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/6/17,12.53,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",62,"H,,S",66,",,W",47,",,W",310,",,W",330,",,W",21,",,W",28,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/7/17,12.08,",,W",,,0.78,",,W,2400",0,",,W,2400",0,",,W,2400",48,"H,,S",50,",,W",41,",,W",10,",,W",20,",,W",21,",,W",25.9,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/8/17,10.96,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",43,"H,,S",48,",,W",41,",,W",20,",,W",20,",,W",21,",,W",27.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/9/17,7.16,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",46,"H,,S",55,",,W",38,",,W",240,",,W",210,",,W",17,",,W",21,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/10/17,20.8,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",44,"H,,S",53,",,W",25,",,W",340,",,W",310,",,W",32,",,W",42.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/11/17,8.72,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",29,"H,,S",38,",,W",24,",,W",320,",,W",310,",,W",21.9,",,W",29.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/12/17,4.03,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",36,"H,,S",46,",,W",29,",,W",200,",,W",210,",,W",8.1,",,W",10.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/13/17,8.95,",,W",,,0.03,",,W,2400",0,",,W,2400",0,",,W,2400",43,"H,,S",47,",,W",38,",,W",20,",,W",360,",,W",16.1,",,W",19,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/14/17,9.84,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",41,"H,,S",46,",,W",36,",,W",30,",,W",30,",,W",16.1,",,W",18.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/15/17,9.17,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",43,"H,,S",51,",,W",36,",,W",140,",,W",140,",,W",15,",,W",19,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/16/17,16.33,",,W",,,0.13,",,W,2400",0,",,W,2400",0,",,W,2400",52,"H,,S",57,",,W",44,",,W",270,",,W",270,",,W",31.1,",,W",38.9,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/17/17,17.9,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",45,"H,,S",48,",,W",38,",,W",320,",,W",330,",,W",30,",,W",38,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/18/17,13.2,",,W",,,0.2,",,W,2400",0,",,W,2400",0,",,W,2400",42,"H,,S",57,",,W",28,",,W",190,",,W",190,",,W",25.9,",,W",35.1,",,W",1,",,W",,,,,,,,,,,1,",,W",,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/19/17,21.92,",,W",,,0.25,",,W,2400",0,",,W,2400",0,",,W,2400",53,"H,,S",58,",,W",40,",,W",300,",,W",300,",,W",36.9,",,W",50.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/20/17,17.22,",,W",,,0,"T,,W,2400",0,"T,,W,2400",0,",,W,2400",42,"H,,S",47,",,W",37,",,W",270,",,W",280,",,W",25.9,",,W",32,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/21/17,14.76,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",47,"H,,S",57,",,W",40,",,W",190,",,W",210,",,W",23,",,W",27.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/22/17,12.3,",,W",,,0.35,",,W,2400",0,",,W,2400",0,",,W,2400",50,"H,,S",54,",,W",35,",,W",310,",,W",300,",,W",30,",,W",38,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/23/17,9.84,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",37,"H,,S",43,",,W",31,",,W",310,",,W",340,",,W",23,",,W",25.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/24/17,8.05,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",40,"H,,S",48,",,W",33,",,W",200,",,W",240,",,W",14.1,",,W",18.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/25/17,9.62,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",45,"H,,S",54,",,W",37,",,W",230,",,W",240,",,W",16.1,",,W",18.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/26/17,15.21,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",48,"H,,S",52,",,W",40,",,W",320,",,W",310,",,W",30,",,W",36.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/27/17,13.42,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",44,"H,,S",52,",,W",38,",,W",300,",,W",310,",,W",23,",,W",28,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/28/17,9.84,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",42,"H,,S",52,",,W",31,",,W",190,",,W",190,",,W",21,",,W",25.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/29/17,14.54,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",52,"H,,S",64,",,W",40,",,W",330,",,W",340,",,W",25.9,",,W",32,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/30/17,6.71,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",43,"H,,S",53,",,W",35,",,W",40,",,W",50,",,W",15,",,W",17,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/1/17,10.51,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",49,"H,,S",53,",,W",38,",,W",320,",,W",320,",,W",21,",,W",25.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/2/17,4.25,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",42,"H,,S",49,",,W",35,",,W",200,",,W",190,",,W",10.1,",,W",13,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/3/17,5.37,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",43,"H,,S",49,",,W",37,",,W",70,",,W",60,",,W",8.9,",,W",11,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/4/17,7.61,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",44,"H,,S",51,",,W",35,",,W",160,",,W",170,",,W",15,",,W",19,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/5/17,19.46,",,W",,,0.3,",,W,2400",0,",,W,2400",0,",,W,2400",53,"H,,S",58,",,W",50,",,W",180,",,W",190,",,W",28,",,W",40,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/6/17,14.76,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",49,"H,,S",56,",,W",40,",,W",290,",,W",290,",,W",32,",,W",38.9,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/7/17,16.33,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",42,"H,,S",45,",,W",38,",,W",260,",,W",290,",,W",25.9,",,W",33.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/8/17,9.62,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",38,"H,,S",40,",,W",35,",,W",270,",,W",280,",,W",16.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/9/17,8.72,",,W",,,0.33,",,W,2400",3.4,",,W,2400",0,",,W,2400",35,"H,,S",37,",,W",30,",,W",360,",,W",10,",,W",17,",,W",23,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/10/17,15.66,",,W",,,0,",,W,2400",0,"T,,W,2400",3.1,",,W,2400",33,"H,,S",38,",,W",30,",,W",260,",,W",250,",,W",23.9,",,W",29.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/11/17,11.41,",,W",,,0,"T,,W,2400",0,"T,,W,2400",2,",,W,2400",36,"H,,S",41,",,W",33,",,W",250,",,W",250,",,W",25.9,",,W",32,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/12/17,19.01,",,W",,,0,"T,,W,2400",0,"T,,W,2400",0,",,W,2400",44,"H,,S",53,",,W",31,",,W",300,",,W",290,",,W",32,",,W",40.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/13/17,23.94,",,W",,,0,"T,,W,2400",0,"T,,W,2400",0,",,W,2400",28,"H,,S",32,",,W",20,",,W",280,",,W",290,",,W",36,",,W",45,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/14/17,12.08,",,W",,,0.06,",,W,2400",1.4,",,W,2400",1.2,",,W,2400",27,"H,,S",32,",,W",22,",,W",300,",,W",280,",,W",23.9,",,W",31.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/15/17,6.71,",,W",,,0.1,",,W,2400",1.3,",,W,2400",0,"T,,W,2400",24,"H,,S",28,",,W",20,",,W",270,",,W",270,",,W",19.9,",,W",23,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/16/17,15.21,",,W",,,0,",,W,2400",0,",,W,2400",1.2,",,W,2400",30,"H,,S",39,",,W",24,",,W",250,",,W",250,",,W",23.9,",,W",29.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/17/17,4.92,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",35,"H,,S",37,",,W",32,",,W",340,",,W",330,",,W",13,",,W",16.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/18/17,7.61,",,W",,,0.02,",,W,2400",0,",,W,2400",0,",,W,2400",38,"H,,S",48,",,W",33,",,W",250,",,W",250,",,W",15,",,W",18.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/19/17,14.32,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",47,"H,,S",55,",,W",41,",,W",260,",,W",250,",,W",25.9,",,W",33.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/20/17,16.11,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",46,"H,,S",51,",,W",34,",,W",320,",,W",320,",,W",31.1,",,W",38,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/21/17,7.83,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",36,"H,,S",41,",,W",30,",,W",330,",,W",330,",,W",16.1,",,W",21,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/22/17,7.16,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",39,"H,,S",49,",,W",33,",,W",160,",,W",160,",,W",17,",,W",23,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/23/17,9.62,",,W",,,0.62,",,W,2400",0,",,W,2400",0,",,W,2400",44,"H,,S",52,",,W",39,",,W",190,",,W",190,",,W",29.1,",,W",36,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/24/17,12.97,",,W",,,0,"T,,W,2400",0,"T,,W,2400",0,",,W,2400",41,"H,,S",42,",,W",36,",,W",330,",,W",320,",,W",21,",,W",27.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/25/17,22.37,",,W",,,0.17,",,W,2400",0,"T,,W,2400",0,",,W,2400",37,"H,,S",40,",,W",28,",,W",270,",,W",260,",,W",40,",,W",49,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/26/17,17.45,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",27,"H,,S",29,",,W",24,",,W",270,",,W",260,",,W",30,",,W",38.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/27/17,13.2,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",23,"H,,S",25,",,W",17,",,W",320,",,W",310,",,W",23,",,W",29.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/28/17,19.46,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",17,"H,,S",19,",,W",11,",,W",320,",,W",320,",,W",28,",,W",35.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/29/17,12.3,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",16,"H,,S",23,",,W",12,",,W",290,",,W",310,",,W",21.9,",,W",25.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/30/17,9.17,",,W",,,0.03,",,W,2400",0.6,",,W,2400",0,",,W,2400",20,"H,,S",23,",,W",17,",,W",280,",,W",290,",,W",21,",,W",27.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/31/17,18.57,",,W",636,",,W",0,",,W,2400",0,",,W,2400",0,"T,,W,2400",17,"H,,S",21,",,W",9,",,W",310,",,W",310,",,W",31.1,",,W",38.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/1/18,17.67,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",12,"H,,S",18,",,W",7,",,W",310,",,W",310,",,W",29.1,",,W",34,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/2/18,15.66,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",18,"H,,S",26,",,W",13,",,W",260,",,W",270,",,W",23,",,W",29.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/3/18,8.28,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",21,"H,,S",28,",,W",12,",,W",260,",,W",270,",,W",19.9,",,W",23,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/4/18,28.19,",,W",,,0.49,",,W,2400",8,",,W,2400",1.2,",,W,2400",25,"H,,S",29,",,W",19,",,W",340,",,W",330,",,W",44.1,",,W",55,",,W",1,",,W",1,",,W",,,,,,,,,,,1,",,W"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/5/18,25.05,",,W",,,0,",,W,2400",0,",,W,2400",7.9,",,W,2400",15,"H,,S",19,",,W",9,",,W",290,",,W",290,",,W",36,",,W",46.1,",,W",,,,,,,,,,,,,,,1,",,W"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/6/18,22.15,",,W",,,0,",,W,2400",0,",,W,2400",7.9,",,W,2400",11,"H,,S",14,",,W",7,",,W",300,",,W",270,",,W",31.1,",,W",38.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/7/18,13.87,",,W",,,0,",,W,2400",0,",,W,2400",7.9,",,W,2400",9,"H,,S",18,",,W",4,",,W",320,",,W",320,",,W",23.9,",,W",31.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/8/18,13.42,",,W",,,0.02,",,W,2400",0,"T,,W,2400",7.9,",,W,2400",22,"H,,S",32,",,W",17,",,W",230,",,W",220,",,W",23,",,W",25.9,",,W",,,,,,,1,",,W",,,1,",,W",,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/9/18,13.42,",,W",,,0,",,W,2400",0,",,W,2400",7.1,",,W,2400",34,"H,,S",43,",,W",26,",,W",310,",,W",310,",,W",25.9,",,W",30,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/10/18,4.92,",,W",,,0,",,W,2400",0,",,W,2400",5.1,",,W,2400",32,"H,,S",39,",,W",21,",,W",170,",,W",130,",,W",8.9,",,W",12.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/11/18,2.91,",,W",,,0,",,W,2400",0,",,W,2400",3.1,",,W,2400",41,"H,,S",48,",,W",37,",,W",190,",,W",180,",,W",13,",,W",16.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/12/18,16.11,",,W",,,0.45,",,W,2400",0,",,W,2400",1.2,",,W,2400",47,"H,,S",54,",,W",42,",,W",170,",,W",170,",,W",29.1,",,W",38,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/13/18,20.58,",,W",,,0.08,",,W,2400",0,",,W,2400",0,",,W,2400",41,"H,,S",53,",,W",20,",,W",180,",,W",180,",,W",33.1,",,W",40,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/14/18,15.66,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",20,"H,,S",25,",,W",15,",,W",330,",,W",10,",,W",23,",,W",27.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/15/18,11.86,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",22,"H,,S",30,",,W",17,",,W",30,",,W",40,",,W",19.9,",,W",23.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/16/18,6.26,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",29,"H,,S",39,",,W",21,",,W",30,",,W",90,",,W",10.1,",,W",12.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/17/18,11.41,",,W",,,0.22,",,W,2400",0.2,",,W,2400",0,",,W,2400",35,"H,,S",37,",,W",23,",,W",320,",,W",320,",,W",19.9,",,W",23,",,W",1,",,W",,,,,,,,,,,,,,
